YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless),AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg,site
1/1/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.088,1,0.088,1,0.251,51,0.13,0,Hawaii
1/1/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.088,1,0.088,1,0.251,51,0.13,0,Hawaii
1/1/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.088,1,0.088,1,0.251,51,0.13,0,Hawaii
1/1/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.088,1,0.088,1,0.251,51,0.13,0,Hawaii
1/1/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.088,1,0.088,1,0.252,51,0.13,0,Hawaii
1/1/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.088,1,0.088,1,0.252,51,0.13,0,Hawaii
1/1/10,07:00:00,89.6,114.4,1,83,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,1,27,0,24,0,10,6,16,0,10,-9900,99,-9900,99,-9900,99,2.3,51,0.088,1,0.071,1,0.252,51,0.13,0,Hawaii
1/1/10,08:00:00,83.3,117.4,166,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,40,24,105,27,27,24,73,10,374,16,30,10,-9900,99,-9900,99,-9900,99,2.3,3,0.088,1,0.071,1,0.252,51,0.13,0,Hawaii
1/1/10,09:00:00,71.2,124.1,454,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,187,24,248,27,108,24,281,10,707,16,54,10,-9900,99,-9900,99,-9900,99,2.3,51,0.088,1,0.071,1,0.252,51,0.13,0,Hawaii
1/1/10,10:00:00,60.2,133.2,702,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,489,24,838,27,73,24,489,10,838,16,73,10,-9900,99,-9900,99,-9900,99,2.2,51,0.088,1,0.071,1,0.252,51,0.13,0,Hawaii
1/1/10,11:00:00,51,145.7,889,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,585,24,630,27,189,24,652,10,900,16,87,10,-9900,99,-9900,99,-9900,99,2.2,3,0.088,1,0.071,1,0.252,51,0.13,0,Hawaii
1/1/10,12:00:00,44.8,162.4,1003,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,752,24,927,27,94,24,752,10,927,16,94,10,-9900,99,-9900,99,-9900,99,2.4,51,0.088,1,0.071,1,0.252,51,0.13,0,Hawaii
1/1/10,13:00:00,42.9,182,1037,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,780,24,932,27,96,24,780,10,932,16,96,10,-9900,99,-9900,99,-9900,99,2.5,51,0.088,1,0.071,1,0.253,51,0.13,0,Hawaii
1/1/10,14:00:00,45.8,201.3,987,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,734,24,919,27,93,24,734,10,919,16,93,10,-9900,99,-9900,99,-9900,99,2.7,3,0.088,1,0.071,1,0.253,51,0.13,0,Hawaii
1/1/10,15:00:00,52.7,217.1,857,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,545,24,673,27,137,24,620,10,885,16,84,10,-9900,99,-9900,99,-9900,99,2.7,51,0.088,1,0.071,1,0.253,51,0.13,0,Hawaii
1/1/10,16:00:00,62.3,228.9,657,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,400,24,649,27,99,24,447,10,814,16,69,10,-9900,99,-9900,99,-9900,99,2.7,51,0.088,1,0.071,1,0.253,51,0.13,0,Hawaii
1/1/10,17:00:00,73.6,237.4,399,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,192,24,358,27,91,24,236,10,660,16,49,10,-9900,99,-9900,99,-9900,99,2.6,3,0.088,1,0.071,1,0.253,51,0.13,0,Hawaii
1/1/10,18:00:00,84.8,243.4,109,1214,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,16,24,0,27,16,24,44,10,256,16,21,10,-9900,99,-9900,99,-9900,99,2.6,51,0.088,1,0.071,1,0.253,51,0.13,0,Hawaii
1/1/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.088,1,0.071,1,0.253,51,0.13,0,Hawaii
1/1/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.088,1,0.071,1,0.253,51,0.13,0,Hawaii
1/1/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.088,1,0.071,1,0.254,51,0.13,0,Hawaii
1/1/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.088,1,0.071,1,0.254,51,0.13,0,Hawaii
1/1/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.088,1,0.071,1,0.254,51,0.13,0,Hawaii
1/1/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.088,1,0.071,1,0.254,51,0.13,0,Hawaii
1/2/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.071,1,0.254,2,0.13,0,Hawaii
1/2/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.089,1,0.071,1,0.254,51,0.13,0,Hawaii
1/2/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.071,1,0.253,51,0.13,0,Hawaii
1/2/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.071,1,0.253,51,0.13,0,Hawaii
1/2/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.089,1,0.071,1,0.253,51,0.13,0,Hawaii
1/2/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.071,1,0.253,51,0.13,0,Hawaii
1/2/10,07:00:00,89.7,114.3,0,83,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,1,16,0,10,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.125,1,0.252,51,0.13,0,Hawaii
1/2/10,08:00:00,83.3,117.2,164,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,38,24,32,27,34,24,64,10,240,16,37,10,-9900,99,-9900,99,-9900,99,2.5,3,0.089,1,0.125,1,0.252,51,0.13,0,Hawaii
1/2/10,09:00:00,71.3,124,453,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,75,24,0,27,75,24,263,10,596,16,72,10,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.125,1,0.252,51,0.13,0,Hawaii
1/2/10,10:00:00,60.2,133.1,701,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,135,24,0,27,135,24,471,10,749,16,100,10,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.125,1,0.251,51,0.13,0,Hawaii
1/2/10,11:00:00,51,145.6,889,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,260,24,63,27,220,24,636,10,823,16,119,10,-9900,99,-9900,99,-9900,99,2.5,3,0.089,1,0.125,1,0.251,51,0.13,0,Hawaii
1/2/10,12:00:00,44.8,162.2,1004,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,192,24,55,27,152,24,738,10,857,16,130,10,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.125,1,0.251,51,0.13,0,Hawaii
1/2/10,13:00:00,42.8,181.9,1038,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,219,24,0,27,219,24,768,10,866,16,133,10,-9900,99,-9900,99,-9900,99,2.6,51,0.089,1,0.125,1,0.251,51,0.13,0,Hawaii
1/2/10,14:00:00,45.6,201.2,989,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,311,24,97,27,243,24,724,10,852,16,128,10,-9900,99,-9900,99,-9900,99,2.6,3,0.089,1,0.125,1,0.25,51,0.13,0,Hawaii
1/2/10,15:00:00,52.5,217.1,860,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,146,24,0,27,146,24,609,10,812,16,116,10,-9900,99,-9900,99,-9900,99,2.6,51,0.089,1,0.125,1,0.25,51,0.13,0,Hawaii
1/2/10,16:00:00,62.2,228.9,660,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,151,24,58,27,124,24,435,10,728,16,95,10,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.125,1,0.25,51,0.13,0,Hawaii
1/2/10,17:00:00,73.4,237.5,402,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,113,24,42,27,101,24,223,10,551,16,67,10,-9900,99,-9900,99,-9900,99,2.5,3,0.089,1,0.125,1,0.249,51,0.13,0,Hawaii
1/2/10,18:00:00,84.8,243.5,112,1238,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,0,27,19,24,40,10,154,16,26,10,-9900,99,-9900,99,-9900,99,2.4,51,0.089,1,0.125,1,0.249,51,0.13,0,Hawaii
1/2/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.089,1,0.125,1,0.249,51,0.13,0,Hawaii
1/2/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.089,1,0.125,1,0.248,51,0.13,0,Hawaii
1/2/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.089,1,0.125,1,0.248,51,0.13,0,Hawaii
1/2/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.089,1,0.125,1,0.248,51,0.13,0,Hawaii
1/2/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.089,1,0.125,1,0.248,51,0.13,0,Hawaii
1/2/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.089,1,0.125,1,0.247,51,0.13,0,Hawaii
1/3/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.089,1,0.125,1,0.247,51,0.13,0,Hawaii
1/3/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.089,1,0.125,1,0.247,51,0.13,0,Hawaii
1/3/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.125,1,0.246,51,0.13,0,Hawaii
1/3/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.089,1,0.125,1,0.246,51,0.13,0,Hawaii
1/3/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.089,1,0.125,1,0.246,51,0.13,0,Hawaii
1/3/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.089,1,0.125,1,0.246,51,0.13,0,Hawaii
1/3/10,07:00:00,89.7,114.2,0,83,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,1,27,0,24,0,10,1,16,0,10,-9900,99,-9900,99,-9900,99,2.3,51,0.089,1,0.134,1,0.245,51,0.13,0,Hawaii
1/3/10,08:00:00,83.4,117.1,163,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,60,24,204,27,36,24,63,10,222,16,37,10,-9900,99,-9900,99,-9900,99,2.2,3,0.089,1,0.134,1,0.245,51,0.13,0,Hawaii
1/3/10,09:00:00,71.3,123.8,453,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,158,24,274,27,71,24,261,10,580,16,75,10,-9900,99,-9900,99,-9900,99,2.3,51,0.089,1,0.134,1,0.245,51,0.13,0,Hawaii
1/3/10,10:00:00,60.3,132.9,701,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,443,24,613,27,139,24,469,10,737,16,104,10,-9900,99,-9900,99,-9900,99,2.4,51,0.089,1,0.134,1,0.244,51,0.13,0,Hawaii
1/3/10,11:00:00,51,145.4,890,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,581,24,696,27,144,24,635,10,812,16,124,10,-9900,99,-9900,99,-9900,99,2.4,3,0.089,1,0.134,1,0.244,51,0.13,0,Hawaii
1/3/10,12:00:00,44.7,162,1005,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,707,24,747,27,176,24,737,10,847,16,135,10,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.134,1,0.244,51,0.13,0,Hawaii
1/3/10,13:00:00,42.7,181.7,1040,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,705,24,646,27,230,24,767,10,856,16,139,10,-9900,99,-9900,99,-9900,99,2.6,51,0.089,1,0.134,1,0.244,51,0.13,0,Hawaii
1/3/10,14:00:00,45.5,201.1,991,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,689,24,709,27,192,24,723,10,841,16,134,10,-9900,99,-9900,99,-9900,99,2.7,3,0.089,1,0.134,1,0.243,51,0.13,0,Hawaii
1/3/10,15:00:00,52.4,217.1,863,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,584,24,636,27,196,24,609,10,799,16,121,10,-9900,99,-9900,99,-9900,99,2.7,51,0.089,1,0.134,1,0.243,51,0.13,0,Hawaii
1/3/10,16:00:00,62,228.9,663,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,292,24,320,27,142,24,434,10,713,16,100,10,-9900,99,-9900,99,-9900,99,2.8,51,0.089,1,0.134,1,0.243,51,0.13,0,Hawaii
1/3/10,17:00:00,73.3,237.5,406,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,153,24,210,27,93,24,223,10,535,16,70,10,-9900,99,-9900,99,-9900,99,2.8,3,0.089,1,0.134,1,0.242,51,0.13,0,Hawaii
1/3/10,18:00:00,84.8,243.6,115,1262,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,40,24,144,27,27,24,40,10,144,16,27,10,-9900,99,-9900,99,-9900,99,2.7,51,0.089,1,0.134,1,0.242,51,0.13,0,Hawaii
1/3/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.089,1,0.134,1,0.242,51,0.13,0,Hawaii
1/3/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.089,1,0.134,1,0.241,51,0.13,0,Hawaii
1/3/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.134,1,0.241,51,0.13,0,Hawaii
1/3/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.089,1,0.134,1,0.241,51,0.13,0,Hawaii
1/3/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.089,1,0.134,1,0.241,51,0.13,0,Hawaii
1/3/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.089,1,0.134,1,0.24,51,0.13,0,Hawaii
1/4/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.09,1,0.134,1,0.24,2,0.13,0,Hawaii
1/4/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.09,1,0.134,1,0.24,51,0.13,0,Hawaii
1/4/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.09,1,0.134,1,0.24,51,0.13,0,Hawaii
1/4/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.09,1,0.134,1,0.24,51,0.13,0,Hawaii
1/4/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.09,1,0.134,1,0.24,51,0.13,0,Hawaii
1/4/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.09,1,0.134,1,0.24,51,0.13,0,Hawaii
1/4/10,07:00:00,89.7,114.1,0,59,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,4,27,0,24,0,10,5,16,0,10,-9900,99,-9900,99,-9900,99,2.3,51,0.09,1,0.069,1,0.24,51,0.13,0,Hawaii
1/4/10,08:00:00,83.4,117,162,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,66,24,257,27,37,24,72,10,375,16,29,10,-9900,99,-9900,99,-9900,99,2.2,3,0.09,1,0.069,1,0.24,51,0.13,0,Hawaii
1/4/10,09:00:00,71.3,123.7,452,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,249,24,602,27,57,24,280,10,711,16,53,10,-9900,99,-9900,99,-9900,99,2.2,51,0.09,1,0.069,1,0.24,51,0.13,0,Hawaii
1/4/10,10:00:00,60.3,132.7,701,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,412,24,533,27,148,24,489,10,842,16,72,10,-9900,99,-9900,99,-9900,99,2.3,51,0.09,1,0.069,1,0.24,51,0.13,0,Hawaii
1/4/10,11:00:00,51,145.2,890,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,654,24,857,27,115,24,654,10,904,16,85,10,-9900,99,-9900,99,-9900,99,2.3,3,0.09,1,0.069,1,0.24,51,0.13,0,Hawaii
1/4/10,12:00:00,44.6,161.8,1007,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,554,24,564,27,152,24,755,10,930,16,93,10,-9900,99,-9900,99,-9900,99,2.5,51,0.09,1,0.069,1,0.24,51,0.13,0,Hawaii
1/4/10,13:00:00,42.6,181.6,1042,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,731,24,746,27,182,24,784,10,935,16,95,10,-9900,99,-9900,99,-9900,99,2.6,51,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,14:00:00,45.4,201.1,994,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,601,24,510,27,243,24,740,10,922,16,92,10,-9900,99,-9900,99,-9900,99,2.8,3,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,15:00:00,52.2,217,866,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,535,24,683,27,117,24,628,10,890,16,84,10,-9900,99,-9900,99,-9900,99,2.8,51,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,16:00:00,61.9,228.9,666,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,432,24,639,27,132,24,456,10,821,16,69,10,-9900,99,-9900,99,-9900,99,2.8,51,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,17:00:00,73.2,237.5,409,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,244,24,674,27,49,24,244,10,674,16,49,10,-9900,99,-9900,99,-9900,99,2.7,3,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,18:00:00,84.6,243.7,118,1262,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,48,24,281,27,22,24,48,10,281,16,22,10,-9900,99,-9900,99,-9900,99,2.7,51,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/4/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.09,1,0.069,1,0.241,51,0.13,0,Hawaii
1/5/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.091,1,0.069,1,0.241,2,0.13,0,Hawaii
1/5/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.091,1,0.069,1,0.241,51,0.13,0,Hawaii
1/5/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.091,1,0.069,1,0.241,51,0.13,0,Hawaii
1/5/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.091,1,0.069,1,0.241,51,0.13,0,Hawaii
1/5/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.091,1,0.069,1,0.241,51,0.13,0,Hawaii
1/5/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.091,1,0.069,1,0.241,51,0.13,0,Hawaii
