YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless),AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg,site
1/1/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,09:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,10:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,11:00:00,90,153.7,0,12,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.039,1,0.039,1,0.376,53,0.62,0,Alaska
1/1/10,12:00:00,89,160.5,26,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,24,182,27,4,24,8,10,229,16,3,10,-9900,99,-9900,99,-9900,99,0.2,3,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,13:00:00,87.7,174.2,57,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,21,24,218,27,12,24,21,10,269,16,11,10,-9900,99,-9900,99,-9900,99,0.2,51,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,14:00:00,87.8,188,54,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,226,27,11,24,20,10,265,16,10,10,-9900,99,-9900,99,-9900,99,0.2,51,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,15:00:00,89.1,200.6,19,1191,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,24,149,27,3,24,5,10,196,16,2,10,-9900,99,-9900,99,-9900,99,0.1,3,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,16:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.1,51,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,17:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.1,51,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,18:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.1,3,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.1,51,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.1,51,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.1,3,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/1/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.039,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,09:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,10:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.045,1,0.376,53,0.62,0,Alaska
1/2/10,11:00:00,90,153.4,0,35,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,25,4,28,0,25,0,10,5,16,0,10,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,12:00:00,88.9,160.4,27,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,8,25,169,28,4,25,8,10,206,16,4,10,-9900,99,-9900,99,-9900,99,0.2,3,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,13:00:00,87.6,174.1,59,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,21,24,211,27,13,24,22,10,252,16,11,10,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,14:00:00,87.7,187.9,57,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,164,27,13,24,21,10,247,16,11,10,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,15:00:00,89.1,200.9,21,1262,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,24,143,27,3,24,6,10,182,16,3,10,-9900,99,-9900,99,-9900,99,0.2,3,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,16:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,17:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,18:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/2/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.04,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,09:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,10:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,11:00:00,89.9,153.1,0,83,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,25,6,28,0,25,0,10,12,16,0,10,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,12:00:00,88.8,160.2,29,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,25,123,28,5,25,8,10,208,16,4,10,-9900,99,-9900,99,-9900,99,0.2,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,13:00:00,87.5,174,61,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,21,24,164,27,14,24,23,10,255,16,12,10,-9900,99,-9900,99,-9900,99,0.2,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,14:00:00,87.6,187.8,59,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,151,27,13,24,22,10,250,16,11,10,-9900,99,-9900,99,-9900,99,0.3,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,15:00:00,89,201,23,1309,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,24,125,27,3,24,6,10,188,16,3,10,-9900,99,-9900,99,-9900,99,0.3,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,16:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,17:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,18:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/3/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,09:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,10:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.041,1,0.05,1,0.376,53,0.62,0,Alaska
1/4/10,11:00:00,89.9,152.8,0,106,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,8,27,0,24,0,10,34,16,0,10,-9900,99,-9900,99,-9900,99,0.6,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,12:00:00,88.7,160.1,31,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,12,24,30,27,11,24,12,10,383,16,4,10,-9900,99,-9900,99,-9900,99,0.7,3,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,13:00:00,87.4,173.9,63,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,24,80,27,21,24,27,10,392,16,10,10,-9900,99,-9900,99,-9900,99,0.7,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,14:00:00,87.5,187.7,62,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,24,43,27,22,24,26,10,389,16,9,10,-9900,99,-9900,99,-9900,99,0.7,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,15:00:00,88.9,201.3,26,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,11,24,53,27,10,24,10,10,382,16,3,10,-9900,99,-9900,99,-9900,99,0.7,3,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,16:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,17:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,18:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/4/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.041,1,0.022,1,0.376,53,0.62,0,Alaska
1/5/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.042,1,0.022,1,0.376,53,0.62,0,Alaska
1/5/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.042,1,0.022,1,0.376,53,0.62,0,Alaska
1/5/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.042,1,0.022,1,0.376,53,0.62,0,Alaska
1/5/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.042,1,0.022,1,0.376,53,0.62,0,Alaska
1/5/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.042,1,0.022,1,0.376,53,0.62,0,Alaska
1/5/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.042,1,0.022,1,0.376,53,0.62,0,Alaska
1/5/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.042,1,0.022,1,0.376,53,0.62,0,Alaska
1/5/10,08:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.042,1,0.022,1,0.376,53,0.62,0,Alaska
