YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless),AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg,site
1/1/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2,3,0.084,1,0.084,1,0.272,2,0.14,0,Santa Barbara
1/1/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2,51,0.084,1,0.084,1,0.272,51,0.14,0,Santa Barbara
1/1/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.084,1,0.084,1,0.273,51,0.14,0,Santa Barbara
1/1/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.084,1,0.084,1,0.273,51,0.14,0,Santa Barbara
1/1/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2,51,0.084,1,0.084,1,0.273,51,0.14,0,Santa Barbara
1/1/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2,51,0.084,1,0.084,1,0.274,51,0.14,0,Santa Barbara
1/1/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2,3,0.084,1,0.084,1,0.274,51,0.14,0,Santa Barbara
1/1/10,08:00:00,85.7,121.6,93,1238,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,39,24,321,27,15,24,39,10,321,16,15,10,-9900,99,-9900,99,-9900,99,2,51,0.084,1,0.041,1,0.274,51,0.14,0,Santa Barbara
1/1/10,09:00:00,76.5,130.7,330,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,193,24,681,27,34,24,193,10,681,16,34,10,-9900,99,-9900,99,-9900,99,2,51,0.084,1,0.041,1,0.275,51,0.14,0,Santa Barbara
1/1/10,10:00:00,68,142.1,530,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,353,24,818,27,46,24,353,10,818,16,46,10,-9900,99,-9900,99,-9900,99,2.1,3,0.084,1,0.041,1,0.275,51,0.14,0,Santa Barbara
1/1/10,11:00:00,61.6,155.6,673,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,315,24,144,27,246,24,473,10,879,16,55,10,-9900,99,-9900,99,-9900,99,2.1,51,0.084,1,0.041,1,0.275,51,0.14,0,Santa Barbara
1/1/10,12:00:00,58,171,749,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,214,24,65,27,180,24,538,10,904,16,60,10,-9900,99,-9900,99,-9900,99,2.1,51,0.084,1,0.041,1,0.275,51,0.14,0,Santa Barbara
1/1/10,13:00:00,57.9,187.3,753,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,268,24,80,27,225,24,541,10,905,16,60,10,-9900,99,-9900,99,-9900,99,2.2,3,0.084,1,0.041,1,0.276,51,0.14,0,Santa Barbara
1/1/10,14:00:00,61.1,202.9,684,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,134,24,1,27,134,24,482,10,882,16,56,10,-9900,99,-9900,99,-9900,99,2.2,51,0.084,1,0.041,1,0.276,51,0.14,0,Santa Barbara
1/1/10,15:00:00,67.2,216.6,548,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,230,24,59,27,207,24,367,10,826,16,47,10,-9900,99,-9900,99,-9900,99,2.1,51,0.084,1,0.041,1,0.276,51,0.14,0,Santa Barbara
1/1/10,16:00:00,75.5,228.2,354,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,211,24,702,27,35,24,211,10,702,16,35,10,-9900,99,-9900,99,-9900,99,2.1,3,0.084,1,0.041,1,0.277,51,0.14,0,Santa Barbara
1/1/10,17:00:00,85.1,237.9,117,1380,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,24,24,44,27,20,24,51,10,383,16,19,10,-9900,99,-9900,99,-9900,99,2,51,0.084,1,0.041,1,0.277,51,0.14,0,Santa Barbara
1/1/10,18:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2,51,0.084,1,0.041,1,0.277,51,0.14,0,Santa Barbara
1/1/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.084,1,0.041,1,0.278,51,0.14,0,Santa Barbara
1/1/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.084,1,0.041,1,0.278,51,0.14,0,Santa Barbara
1/1/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.084,1,0.041,1,0.278,51,0.14,0,Santa Barbara
1/1/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.084,1,0.041,1,0.279,51,0.14,0,Santa Barbara
1/1/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.041,1,0.279,51,0.14,0,Santa Barbara
1/1/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.084,1,0.041,1,0.279,51,0.14,0,Santa Barbara
1/2/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.084,1,0.041,1,0.28,51,0.14,0,Santa Barbara
1/2/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.084,1,0.041,1,0.28,51,0.14,0,Santa Barbara
1/2/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.084,1,0.041,1,0.28,51,0.14,0,Santa Barbara
1/2/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.084,1,0.041,1,0.28,51,0.14,0,Santa Barbara
1/2/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.084,1,0.041,1,0.281,51,0.14,0,Santa Barbara
1/2/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.084,1,0.041,1,0.281,51,0.14,0,Santa Barbara
1/2/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.084,1,0.041,1,0.281,51,0.14,0,Santa Barbara
1/2/10,08:00:00,85.7,121.5,93,1238,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,40,24,331,27,15,24,40,10,331,16,15,10,-9900,99,-9900,99,-9900,99,1.2,51,0.084,1,0.04,1,0.282,51,0.14,0,Santa Barbara
1/2/10,09:00:00,76.5,130.6,330,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,197,24,701,27,34,24,197,10,701,16,34,10,-9900,99,-9900,99,-9900,99,1.2,51,0.084,1,0.04,1,0.282,51,0.14,0,Santa Barbara
1/2/10,10:00:00,68,142,530,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,262,24,509,27,72,24,361,10,841,16,46,10,-9900,99,-9900,99,-9900,99,1.1,3,0.084,1,0.04,1,0.282,51,0.14,0,Santa Barbara
1/2/10,11:00:00,61.6,155.5,674,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,448,24,687,27,121,24,485,10,903,16,55,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.04,1,0.283,51,0.14,0,Santa Barbara
1/2/10,12:00:00,58,170.9,750,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,552,24,930,27,59,24,552,10,930,16,59,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.04,1,0.283,51,0.14,0,Santa Barbara
1/2/10,13:00:00,57.8,187.2,755,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,329,24,447,27,91,24,556,10,932,16,59,10,-9900,99,-9900,99,-9900,99,1.1,3,0.084,1,0.04,1,0.283,51,0.14,0,Santa Barbara
1/2/10,14:00:00,61,202.8,687,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,402,24,335,27,239,24,497,10,910,16,55,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.04,1,0.284,51,0.14,0,Santa Barbara
1/2/10,15:00:00,67.1,216.5,551,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,380,24,855,27,47,24,380,10,855,16,47,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.04,1,0.284,51,0.14,0,Santa Barbara
1/2/10,16:00:00,75.4,228.2,357,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,220,24,731,27,35,24,220,10,731,16,35,10,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.04,1,0.284,51,0.14,0,Santa Barbara
1/2/10,17:00:00,85.1,238,121,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,54,24,410,27,19,24,54,10,410,16,19,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.04,1,0.285,51,0.14,0,Santa Barbara
1/2/10,18:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.04,1,0.285,51,0.14,0,Santa Barbara
1/2/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.04,1,0.285,51,0.14,0,Santa Barbara
1/2/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.04,1,0.285,51,0.14,0,Santa Barbara
1/2/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.04,1,0.286,51,0.14,0,Santa Barbara
1/2/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.084,1,0.04,1,0.286,51,0.14,0,Santa Barbara
1/2/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.04,1,0.286,51,0.14,0,Santa Barbara
1/2/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.04,1,0.287,51,0.14,0,Santa Barbara
1/3/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.04,1,0.287,2,0.14,0,Santa Barbara
1/3/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.04,1,0.287,51,0.14,0,Santa Barbara
1/3/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.04,1,0.287,51,0.14,0,Santa Barbara
1/3/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.084,1,0.04,1,0.287,51,0.14,0,Santa Barbara
1/3/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.04,1,0.287,51,0.14,0,Santa Barbara
1/3/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.04,1,0.287,51,0.14,0,Santa Barbara
1/3/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.084,1,0.04,1,0.287,51,0.14,0,Santa Barbara
1/3/10,08:00:00,85.7,121.4,93,1238,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,34,24,233,27,16,24,38,10,297,16,16,10,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.05,1,0.287,51,0.14,0,Santa Barbara
1/3/10,09:00:00,76.5,130.4,330,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,186,24,632,27,38,24,195,10,677,16,37,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.287,51,0.14,0,Santa Barbara
1/3/10,10:00:00,67.9,141.8,531,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,352,24,799,27,52,24,359,10,823,16,50,10,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,11:00:00,61.5,155.3,675,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,480,24,875,27,63,24,484,10,888,16,60,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,12:00:00,57.9,170.8,752,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,543,24,894,27,68,24,552,10,915,16,65,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,13:00:00,57.7,187.1,757,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,550,24,901,27,68,24,556,10,916,16,65,10,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,14:00:00,60.8,202.7,690,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,491,24,878,27,64,24,496,10,893,16,61,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,15:00:00,66.9,216.5,554,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,353,24,764,27,54,24,379,10,835,16,52,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,16:00:00,75.2,228.2,360,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,216,24,689,27,41,24,219,10,705,16,39,10,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,17:00:00,85,238,124,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,53,24,359,27,21,24,54,10,377,16,21,10,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,18:00:00,89.9,242.4,0,12,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/3/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/4/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.05,1,0.286,51,0.14,0,Santa Barbara
1/4/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.285,51,0.14,0,Santa Barbara
1/4/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.285,51,0.14,0,Santa Barbara
1/4/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.05,1,0.285,51,0.14,0,Santa Barbara
1/4/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.05,1,0.285,51,0.14,0,Santa Barbara
1/4/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.05,1,0.285,51,0.14,0,Santa Barbara
1/4/10,07:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.084,1,0.05,1,0.285,51,0.14,0,Santa Barbara
1/4/10,08:00:00,85.7,121.2,92,1238,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,39,24,227,27,22,24,39,10,324,16,15,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,09:00:00,76.5,130.3,330,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,197,24,697,27,34,24,197,10,697,16,34,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,10:00:00,67.9,141.7,532,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,56,24,41,27,41,24,361,10,837,16,47,10,-9900,99,-9900,99,-9900,99,1.1,3,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,11:00:00,61.4,155.2,676,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,486,24,900,27,56,24,486,10,900,16,56,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,12:00:00,57.8,170.6,754,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,554,24,926,27,60,24,554,10,926,16,60,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,13:00:00,57.5,187,759,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,559,24,928,27,61,24,559,10,928,16,61,10,-9900,99,-9900,99,-9900,99,1.1,3,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,14:00:00,60.7,202.6,692,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,373,24,439,27,158,24,500,10,906,16,57,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,15:00:00,66.8,216.5,557,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,383,24,851,27,48,24,383,10,851,16,48,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,16:00:00,75.1,228.2,364,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,224,24,728,27,36,24,224,10,728,16,36,10,-9900,99,-9900,99,-9900,99,1.1,3,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,17:00:00,84.8,238,128,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,57,24,415,27,20,24,57,10,415,16,20,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/4/10,18:00:00,89.9,242.5,0,35,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,7,27,0,24,0,10,7,16,0,10,-9900,99,-9900,99,-9900,99,1.1,51,0.084,1,0.042,1,0.284,51,0.14,0,Santa Barbara
1/4/10,19:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.042,1,0.284,51,0.14,0,Santa Barbara
1/4/10,20:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.042,1,0.284,51,0.14,0,Santa Barbara
1/4/10,21:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.042,1,0.284,51,0.14,0,Santa Barbara
1/4/10,22:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.042,1,0.284,51,0.14,0,Santa Barbara
1/4/10,23:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.042,1,0.284,51,0.14,0,Santa Barbara
1/4/10,NA,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.042,1,0.284,51,0.14,0,Santa Barbara
1/5/10,01:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.042,1,0.284,2,0.14,0,Santa Barbara
1/5/10,02:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.042,1,0.284,51,0.14,0,Santa Barbara
1/5/10,03:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/5/10,04:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.084,1,0.042,1,0.285,51,0.14,0,Santa Barbara
1/5/10,05:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.042,1,0.286,51,0.14,0,Santa Barbara
1/5/10,06:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.084,1,0.042,1,0.286,51,0.14,0,Santa Barbara
